Ticker,Day,Forecast
BCUR.TA,Day_23,60.98512105
BCUR.TA,Day_24,61.04294397
BCUR.TA,Day_25,60.84175886
BCUR.TA,Day_26,62.84567971
BCUR.TA,Day_27,63.31742727
BCUR.TA,Day_28,63.62510451
BCUR.TA,Day_29,63.33565447
BCUR.TA,Day_30,59.73382473
BEZQ.TA,Day_1,488.1963922
BEZQ.TA,Day_2,493.1520598
BEZQ.TA,Day_3,495.6502425
BEZQ.TA,Day_4,499.7524541
BEZQ.TA,Day_5,504.6239257
BEZQ.TA,Day_6,517.9161461
BEZQ.TA,Day_7,514.0759341
BEZQ.TA,Day_8,522.2129875
BEZQ.TA,Day_9,521.727852
BEZQ.TA,Day_10,518.2180435
BEZQ.TA,Day_11,519.104075
BEZQ.TA,Day_12,520.9967189
BEZQ.TA,Day_13,519.5850609
BEZQ.TA,Day_14,517.7449277
BEZQ.TA,Day_15,520.017782
BEZQ.TA,Day_16,520.4726607
BEZQ.TA,Day_17,524.208877
BEZQ.TA,Day_18,526.9458921
BEZQ.TA,Day_19,523.6418079
BEZQ.TA,Day_20,522.9367512
BEZQ.TA,Day_21,527.9027181
BEZQ.TA,Day_22,532.6076739
BEZQ.TA,Day_23,532.1060833
BEZQ.TA,Day_24,532.6516414
BEZQ.TA,Day_25,528.3400318
BEZQ.TA,Day_26,525.5390455
BEZQ.TA,Day_27,529.2043918
BEZQ.TA,Day_28,522.951322
BEZQ.TA,Day_29,521.1265804
BEZQ.TA,Day_30,519.909718
BHNY.TA,Day_1,2217.87931
BHNY.TA,Day_2,2224.79035
BHNY.TA,Day_3,2236.96557
BHNY.TA,Day_4,2239.905379
BHNY.TA,Day_5,2238.565388
BHNY.TA,Day_6,2231.630946
BHNY.TA,Day_7,2216.259477
BHNY.TA,Day_8,2243.950983
BHNY.TA,Day_9,2236.926462
BHNY.TA,Day_10,2248.419981
BHNY.TA,Day_11,2252.909938
BHNY.TA,Day_12,2245.418183
BHNY.TA,Day_13,2232.90115
BHNY.TA,Day_14,2179.469915
BHNY.TA,Day_15,2205.142131
BHNY.TA,Day_16,2212.457745
BHNY.TA,Day_17,2188.760129
BHNY.TA,Day_18,2332.90985
BHNY.TA,Day_19,2337.645915
BHNY.TA,Day_20,2272.090302
BHNY.TA,Day_21,4055.66133
BHNY.TA,Day_22,4225.856138
BHNY.TA,Day_23,4216.954295
BHNY.TA,Day_24,4197.455212
BHNY.TA,Day_25,4193.033779
BHNY.TA,Day_26,4205.041663
BHNY.TA,Day_27,4234.376394
BHNY.TA,Day_28,4233.913388
BHNY.TA,Day_29,4245.324124
BHNY.TA,Day_30,4241.86783
BIG.TA,Day_1,45105.3747
BIG.TA,Day_2,45535.91753
BIG.TA,Day_3,45501.85813
BIG.TA,Day_4,45523.56675
BIG.TA,Day_5,45578.2133
BIG.TA,Day_6,45547.91017
BIG.TA,Day_7,45565.55281
BIG.TA,Day_8,45666.8597
BIG.TA,Day_9,45520.0708
BIG.TA,Day_10,44672.93316
BIG.TA,Day_11,45737.66978
BIG.TA,Day_12,47018.50881
BIG.TA,Day_13,48486.30337
BIG.TA,Day_14,48131.73376
BIG.TA,Day_15,47884.52274
BIG.TA,Day_16,48065.17224
BIG.TA,Day_17,47962.82406
BIG.TA,Day_18,48218.07591
BIG.TA,Day_19,48143.95933
BIG.TA,Day_20,48646.02085
BIG.TA,Day_21,49335.95736
BIG.TA,Day_22,49602.44614
BIG.TA,Day_23,49239.71983
BIG.TA,Day_24,49467.66878
BIG.TA,Day_25,49025.4008
BIG.TA,Day_26,49606.78194
BIG.TA,Day_27,50414.65766
BIG.TA,Day_28,50306.46142
BIG.TA,Day_29,50330.34741
BIG.TA,Day_30,50340.54604
BIGT.TA,Day_1,188.9212439
BIGT.TA,Day_2,189.3283513
BIGT.TA,Day_3,188.5655822
BIGT.TA,Day_4,188.4737149
BIGT.TA,Day_5,243.6482988
BIGT.TA,Day_6,243.8009235
BIGT.TA,Day_7,244.729645
BIGT.TA,Day_8,243.9990342
BIGT.TA,Day_9,242.8885497
BIGT.TA,Day_10,243.778395
BIGT.TA,Day_11,243.7466812
BIGT.TA,Day_12,244.1338902
BIGT.TA,Day_13,244.4834341
BIGT.TA,Day_14,244.40642
BIGT.TA,Day_15,244.0130873
BIGT.TA,Day_16,245.4280521
BIGT.TA,Day_17,245.3190665
BIGT.TA,Day_18,245.0762862
BIGT.TA,Day_19,245.9752335
BIGT.TA,Day_20,246.3298162
BIGT.TA,Day_21,244.7587228
BIGT.TA,Day_22,246.7431027
BIGT.TA,Day_23,246.5196134
BIGT.TA,Day_24,246.1651331
BIGT.TA,Day_25,244.6166768
BIGT.TA,Day_26,245.2555249
BIGT.TA,Day_27,245.7784236
BIGT.TA,Day_28,245.0009424
BIGT.TA,Day_29,246.2314814
BIGT.TA,Day_30,246.0842451
BIMT.TA,Day_1,54.96795082
BIMT.TA,Day_2,55.27198591
BIMT.TA,Day_3,54.82074403
BIMT.TA,Day_4,54.89655859
BIMT.TA,Day_5,54.91790423
BIMT.TA,Day_6,54.84786401
BIMT.TA,Day_7,54.95734809
BIMT.TA,Day_8,54.90878088
BIMT.TA,Day_9,54.8834214
BIMT.TA,Day_10,54.70006503
BIMT.TA,Day_11,54.85043151
BIMT.TA,Day_12,55.07259543
BIMT.TA,Day_13,54.91396422
BIMT.TA,Day_14,55.13812528
BIMT.TA,Day_15,54.87402055
BIMT.TA,Day_16,55.03395255
BIMT.TA,Day_17,54.83663191
BIMT.TA,Day_18,55.03913131
BIMT.TA,Day_19,54.82503259
BIMT.TA,Day_20,54.61985272
BIMT.TA,Day_21,55.13635566
BIMT.TA,Day_22,55.40506468
BIMT.TA,Day_23,55.41142251
BIMT.TA,Day_24,55.06093133
BIMT.TA,Day_25,55.0269202
BIMT.TA,Day_26,54.92347083
BIMT.TA,Day_27,54.8815477
BIMT.TA,Day_28,54.88206341
BIMT.TA,Day_29,54.87810849
BIMT.TA,Day_30,55.02646231
BIOV.TA,Day_1,2266.258828
BIOV.TA,Day_2,2260.09662
BIOV.TA,Day_3,2259.993647
BIOV.TA,Day_4,2263.783202
BIOV.TA,Day_5,2240.882305
BIOV.TA,Day_6,2266.465835
BIOV.TA,Day_7,2272.50569
BIOV.TA,Day_8,2266.873339
BIOV.TA,Day_9,2258.736087
BIOV.TA,Day_10,2266.595136
BIOV.TA,Day_11,2238.696147
BIOV.TA,Day_12,2247.386773
BIOV.TA,Day_13,2248.870785
BIOV.TA,Day_14,2241.852167
BIOV.TA,Day_15,2250.188428
BIOV.TA,Day_16,2249.77443
BIOV.TA,Day_17,2251.178184
BIOV.TA,Day_18,2254.05827
BIOV.TA,Day_19,2250.783453
BIOV.TA,Day_20,2249.587889
BIOV.TA,Day_21,2242.608004
BIOV.TA,Day_22,2251.495085
BIOV.TA,Day_23,2246.807709
BIOV.TA,Day_24,2248.21862
BIOV.TA,Day_25,2242.336312
BIOV.TA,Day_26,2246.839397
BIOV.TA,Day_27,2246.424778
BIOV.TA,Day_28,2262.527454
BIOV.TA,Day_29,2227.798194
BIOV.TA,Day_30,2238.214191
BIRM.TA,Day_1,9.837480866
BIRM.TA,Day_2,9.713344395
BIRM.TA,Day_3,9.842811815
BIRM.TA,Day_4,9.914970175
BIRM.TA,Day_5,9.854258776
BIRM.TA,Day_6,10.0526481
BIRM.TA,Day_7,9.928890035
BIRM.TA,Day_8,10.07887875
BIRM.TA,Day_9,10.00187517
BIRM.TA,Day_10,10.1078077
BIRM.TA,Day_11,10.01054522
BIRM.TA,Day_12,10.28510648
BIRM.TA,Day_13,10.23814059
BIRM.TA,Day_14,10.23107679
BIRM.TA,Day_15,10.29633389
BIRM.TA,Day_16,10.20269291
BIRM.TA,Day_17,10.14638346
BIRM.TA,Day_18,10.31539812
BIRM.TA,Day_19,10.14583801
BIRM.TA,Day_20,10.68818722
BIRM.TA,Day_21,10.8396643
BIRM.TA,Day_22,11.67564975
BIRM.TA,Day_23,12.08185431
BIRM.TA,Day_24,12.1824273
BIRM.TA,Day_25,12.44331375
BIRM.TA,Day_26,12.8467625
BIRM.TA,Day_27,13.15097158
BIRM.TA,Day_28,13.47946109
BIRM.TA,Day_29,13.45690689
BIRM.TA,Day_30,13.59739566
BKFR.TA,Day_1,1120.972552
BKFR.TA,Day_2,1124.445369
BKFR.TA,Day_3,1123.212122
BKFR.TA,Day_4,1128.487863
BKFR.TA,Day_5,1129.081046
BKFR.TA,Day_6,1133.385337
BKFR.TA,Day_7,1135.708055
BKFR.TA,Day_8,1133.949067
BKFR.TA,Day_9,1141.144758
BKFR.TA,Day_10,1141.595841
BKFR.TA,Day_11,1140.98956
BKFR.TA,Day_12,1146.2203
BKFR.TA,Day_13,1145.849813
BKFR.TA,Day_14,1194.198676
BKFR.TA,Day_15,1194.298063
BKFR.TA,Day_16,1195.538108
BKFR.TA,Day_17,1194.682426
BKFR.TA,Day_18,1195.87959
BKFR.TA,Day_19,1195.699413
BKFR.TA,Day_20,1212.823462
BKFR.TA,Day_21,1212.397704
BKFR.TA,Day_22,1212.772643
BKFR.TA,Day_23,1211.549007
BKFR.TA,Day_24,1159.034348
BKFR.TA,Day_25,1161.462454
BKFR.TA,Day_26,1211.861958
BKFR.TA,Day_27,1211.547748
BKFR.TA,Day_28,1211.443418
BKFR.TA,Day_29,1209.138487
BKFR.TA,Day_30,1212.565093
BKRY.TA,Day_1,338.7647606
BKRY.TA,Day_2,338.9649114
BKRY.TA,Day_3,339.0146014
BKRY.TA,Day_4,339.2033759
BKRY.TA,Day_5,340.0596563
BKRY.TA,Day_6,339.6727116
BKRY.TA,Day_7,339.5460214
BKRY.TA,Day_8,337.4277766
BKRY.TA,Day_9,337.334582
BKRY.TA,Day_10,337.4247094
BKRY.TA,Day_11,339.8172371
BKRY.TA,Day_12,339.6406942
BKRY.TA,Day_13,339.5220629
BKRY.TA,Day_14,337.4516355
BKRY.TA,Day_15,367.9913397
BKRY.TA,Day_16,368.0670739
BKRY.TA,Day_17,339.8445279
BKRY.TA,Day_18,339.0134276
BKRY.TA,Day_19,338.8479742
BKRY.TA,Day_20,356.4215974
BKRY.TA,Day_21,356.1920184
BKRY.TA,Day_22,356.2577865
BKRY.TA,Day_23,356.6194523
BKRY.TA,Day_24,356.3917179
BKRY.TA,Day_25,356.5227878
BKRY.TA,Day_26,356.9724662
BKRY.TA,Day_27,356.9417486
BKRY.TA,Day_28,356.4433554
BKRY.TA,Day_29,356.5290101
BKRY.TA,Day_30,386.1805545
BLGO.TA,Day_1,781.5634863
BLGO.TA,Day_2,772.4932881
BLGO.TA,Day_3,775.3772919
BLGO.TA,Day_4,773.0072312
BLGO.TA,Day_5,765.9222158
BLGO.TA,Day_6,765.0023846
BLGO.TA,Day_7,753.1776878
BLGO.TA,Day_8,745.8332193
BLGO.TA,Day_9,768.4779405
BLGO.TA,Day_10,750.809184
BLGO.TA,Day_11,746.2702256
BLGO.TA,Day_12,724.5983073
BLGO.TA,Day_13,725.9919126
BLGO.TA,Day_14,746.191103
BLGO.TA,Day_15,750.9322663
BLGO.TA,Day_16,746.9058822
BLGO.TA,Day_17,748.5004837
BLGO.TA,Day_18,747.5226842
BLGO.TA,Day_19,747.3177528
BLGO.TA,Day_20,750.9347828
BLGO.TA,Day_21,748.5463613
BLGO.TA,Day_22,748.0985432
BLGO.TA,Day_23,745.2552959
BLGO.TA,Day_24,751.8666389
BLGO.TA,Day_25,746.9734738
BLGO.TA,Day_26,747.8219024
BLGO.TA,Day_27,745.9857377
BLGO.TA,Day_28,749.3244851
BLGO.TA,Day_29,747.8033557
BLGO.TA,Day_30,746.940969
BLITZ-M.TA,Day_1,28.49845993
BLITZ-M.TA,Day_2,28.45850531
BLITZ-M.TA,Day_3,28.64524505
BLITZ-M.TA,Day_4,28.61792419
BLITZ-M.TA,Day_5,28.75994948
BLITZ-M.TA,Day_6,29.5774603
BLITZ-M.TA,Day_7,28.94337692
BLITZ-M.TA,Day_8,28.88604574
BLITZ-M.TA,Day_9,28.93839162
BLITZ-M.TA,Day_10,28.84036601
BLITZ-M.TA,Day_11,28.9310572
BLITZ-M.TA,Day_12,29.66976252
BLITZ-M.TA,Day_13,29.7429419
BLITZ-M.TA,Day_14,29.74705934
BLITZ-M.TA,Day_15,29.7182217
BLITZ-M.TA,Day_16,29.68180793
BLITZ-M.TA,Day_17,30.02925045
BLITZ-M.TA,Day_18,30.1290731
BLITZ-M.TA,Day_19,29.95411932
BLITZ-M.TA,Day_20,34.51792673
BLITZ-M.TA,Day_21,34.46005341
BLITZ-M.TA,Day_22,34.57027192
BLITZ-M.TA,Day_23,34.6202134
BLITZ-M.TA,Day_24,33.51879847
BLITZ-M.TA,Day_25,33.43124268
BLITZ-M.TA,Day_26,33.50297894
BLITZ-M.TA,Day_27,36.20618138
BLITZ-M.TA,Day_28,36.40526191
BLITZ-M.TA,Day_29,36.56199533
BLITZ-M.TA,Day_30,36.59406627
BLRN.TA,Day_1,1.048005675
BLRN.TA,Day_2,1.049145126
BLRN.TA,Day_3,1.049145126
BLRN.TA,Day_4,1.057776533
BLRN.TA,Day_5,1.057776533
BLRN.TA,Day_6,1.062112811
BLRN.TA,Day_7,1.062112811
BLRN.TA,Day_8,1.062087023
BLRN.TA,Day_9,1.062089388
BLRN.TA,Day_10,1.086820732
BLRN.TA,Day_11,1.084099267
BLRN.TA,Day_12,1.084165326
BLRN.TA,Day_13,1.084165326
BLRN.TA,Day_14,1.084154971
BLRN.TA,Day_15,1.084309386
BLRN.TA,Day_16,1.071947833
BLRN.TA,Day_17,1.074611229
BLRN.TA,Day_18,1.074600873
BLRN.TA,Day_19,1.074634079
BLRN.TA,Day_20,1.074623724
BLRN.TA,Day_21,1.09016978
BLRN.TA,Day_22,1.09016978
BLRN.TA,Day_23,1.077508854
BLRN.TA,Day_24,1.077529047
BLRN.TA,Day_25,1.077488369
BLRN.TA,Day_26,1.090091232
BLRN.TA,Day_27,1.090517092
BLRN.TA,Day_28,1.090527447
BLRN.TA,Day_29,1.08763248
BLRN.TA,Day_30,1.078145702
BLRX.TA,Day_1,20.88829017
BLRX.TA,Day_2,20.55236092
BLRX.TA,Day_3,20.59602046
BLRX.TA,Day_4,20.61889814
BLRX.TA,Day_5,20.70104393
BLRX.TA,Day_6,20.61360344
BLRX.TA,Day_7,20.82421823
BLRX.TA,Day_8,20.75516561
BLRX.TA,Day_9,20.83018702
BLRX.TA,Day_10,20.82192309
BLRX.TA,Day_11,20.76794802
BLRX.TA,Day_12,20.69368081
BLRX.TA,Day_13,20.78252761
BLRX.TA,Day_14,20.70206025
BLRX.TA,Day_15,20.68480899
BLRX.TA,Day_16,20.71579993
BLRX.TA,Day_17,20.6674307
BLRX.TA,Day_18,20.65565727
BLRX.TA,Day_19,20.64783267
BLRX.TA,Day_20,20.61604821
BLRX.TA,Day_21,20.54183221
BLRX.TA,Day_22,20.61613919
BLRX.TA,Day_23,20.63287058
BLRX.TA,Day_24,20.675498
BLRX.TA,Day_25,20.49703729
BLRX.TA,Day_26,20.57866612
BLRX.TA,Day_27,20.55452522
BLRX.TA,Day_28,20.64250054
BLRX.TA,Day_29,20.64527275
BLRX.TA,Day_30,20.55869211
BLSR.TA,Day_1,24771.05691
BLSR.TA,Day_2,24788.00607
BLSR.TA,Day_3,24827.56995
BLSR.TA,Day_4,24786.60539
BLSR.TA,Day_5,24780.76231
BLSR.TA,Day_6,24781.86796
BLSR.TA,Day_7,24790.88637
BLSR.TA,Day_8,24759.09662
BLSR.TA,Day_9,24784.70386
BLSR.TA,Day_10,24811.30527
BLSR.TA,Day_11,24802.86197
BLSR.TA,Day_12,24819.43847
BLSR.TA,Day_13,24861.66575
BLSR.TA,Day_14,24871.36401
BLSR.TA,Day_15,24862.31207
BLSR.TA,Day_16,24808.80723
BLSR.TA,Day_17,24767.87563
BLSR.TA,Day_18,24787.61784
BLSR.TA,Day_19,24796.21433
BLSR.TA,Day_20,24801.76298
BLSR.TA,Day_21,24803.22709
BLSR.TA,Day_22,24787.75984
BLSR.TA,Day_23,24806.32291
BLSR.TA,Day_24,24811.54756
BLSR.TA,Day_25,24785.47105
BLSR.TA,Day_26,24832.53991
BLSR.TA,Day_27,24836.7878
BLSR.TA,Day_28,24824.26777
BLSR.TA,Day_29,24846.86558
BLSR.TA,Day_30,24862.22383
BOLT.TA,Day_1,509.5353672
BOLT.TA,Day_2,509.6352528
BOLT.TA,Day_3,509.5011997
BOLT.TA,Day_4,509.2193953
BOLT.TA,Day_5,507.2900538
BOLT.TA,Day_6,511.440047
BOLT.TA,Day_7,510.3459962
BOLT.TA,Day_8,511.7436423
BOLT.TA,Day_9,511.5139908
BOLT.TA,Day_10,511.821834
BOLT.TA,Day_11,540.7538806
BOLT.TA,Day_12,556.0727136
BOLT.TA,Day_13,543.9961844
BOLT.TA,Day_14,517.7806058
BOLT.TA,Day_15,512.0324213
BOLT.TA,Day_16,514.0441478
BOLT.TA,Day_17,514.9823244
BOLT.TA,Day_18,510.3477796
BOLT.TA,Day_19,510.5969191
BOLT.TA,Day_20,510.5139257
BOLT.TA,Day_21,510.4891044
BOLT.TA,Day_22,510.9810404
BOLT.TA,Day_23,511.0618185
BOLT.TA,Day_24,510.0402986
BOLT.TA,Day_25,508.3940827
BOLT.TA,Day_26,508.5978832
BOLT.TA,Day_27,513.792513
BOLT.TA,Day_28,514.4597591
BOLT.TA,Day_29,513.4763929
BOLT.TA,Day_30,509.6117714
BONS.TA,Day_1,46.01773665
BONS.TA,Day_2,45.93719129
BONS.TA,Day_3,46.32746024
BONS.TA,Day_4,46.03966985
BONS.TA,Day_5,46.31419955
BONS.TA,Day_6,46.36034873
BONS.TA,Day_7,46.53323487
BONS.TA,Day_8,46.51473421
BONS.TA,Day_9,46.50157911
BONS.TA,Day_10,46.56344729
BONS.TA,Day_11,46.47685161
BONS.TA,Day_12,46.59981354
BONS.TA,Day_13,46.53511323
BONS.TA,Day_14,46.60379754
BONS.TA,Day_15,46.62095152
BONS.TA,Day_16,46.55916783
BONS.TA,Day_17,46.52404306
BONS.TA,Day_18,46.48561469
BONS.TA,Day_19,46.51426507
BONS.TA,Day_20,46.50908635
BONS.TA,Day_21,46.57493112
BONS.TA,Day_22,46.63714889
BONS.TA,Day_23,46.67320441
BONS.TA,Day_24,45.41089783
BONS.TA,Day_25,45.43742938
BONS.TA,Day_26,45.4144985
BONS.TA,Day_27,45.44252243
BONS.TA,Day_28,45.44033284
BONS.TA,Day_29,45.47810568
BONS.TA,Day_30,45.45571148
BOTI.TA,Day_1,3742.544112
BOTI.TA,Day_2,3890.306849
BOTI.TA,Day_3,4014.664278
BOTI.TA,Day_4,4015.13265
BOTI.TA,Day_5,4025.178639
BOTI.TA,Day_6,4022.312059
BOTI.TA,Day_7,3894.604359
BOTI.TA,Day_8,3911.094359
BOTI.TA,Day_9,4029.960762
BOTI.TA,Day_10,4031.851382
BOTI.TA,Day_11,4017.660142
BOTI.TA,Day_12,4096.795099
BOTI.TA,Day_13,4152.004145
BOTI.TA,Day_14,4165.913741
BOTI.TA,Day_15,4154.998474
BOTI.TA,Day_16,4167.594815
BOTI.TA,Day_17,4221.83576
BOTI.TA,Day_18,4237.290554
BOTI.TA,Day_19,4327.77499
BOTI.TA,Day_20,4370.819355
BOTI.TA,Day_21,4528.110987
BOTI.TA,Day_22,4695.336173
BOTI.TA,Day_23,4710.099115
BOTI.TA,Day_24,4667.502449
BOTI.TA,Day_25,4701.250979
BOTI.TA,Day_26,4691.977768
BOTI.TA,Day_27,4685.615685
BOTI.TA,Day_28,4783.979219
BOTI.TA,Day_29,4776.67606
BOTI.TA,Day_30,4808.856037
BRAM.TA,Day_1,153.7353602
BRAM.TA,Day_2,154.1875938
BRAM.TA,Day_3,154.1237184
BRAM.TA,Day_4,154.1868891
BRAM.TA,Day_5,153.4707452
BRAM.TA,Day_6,153.3527285
BRAM.TA,Day_7,153.8995152
BRAM.TA,Day_8,153.7736545
BRAM.TA,Day_9,153.735327
BRAM.TA,Day_10,153.5780879
BRAM.TA,Day_11,153.4470264
BRAM.TA,Day_12,153.253787
BRAM.TA,Day_13,153.0992796
BRAM.TA,Day_14,153.5466605
BRAM.TA,Day_15,154.8124017
BRAM.TA,Day_16,164.8442769
BRAM.TA,Day_17,181.4586199
BRAM.TA,Day_18,187.000284
BRAM.TA,Day_19,186.1704941
BRAM.TA,Day_20,186.8856834
BRAM.TA,Day_21,186.8121761
BRAM.TA,Day_22,186.8770457
BRAM.TA,Day_23,186.8598539
BRAM.TA,Day_24,188.5835676
BRAM.TA,Day_25,189.2410703
BRAM.TA,Day_26,188.5446143
BRAM.TA,Day_27,188.1324717
BRAM.TA,Day_28,188.2396756
BRAM.TA,Day_29,186.7491569
BRAM.TA,Day_30,175.682932
BRAN.TA,Day_1,983.4209379
BRAN.TA,Day_2,985.4884606
BRAN.TA,Day_3,984.4432115
BRAN.TA,Day_4,984.8101893
BRAN.TA,Day_5,985.9181259
BRAN.TA,Day_6,985.1667455
BRAN.TA,Day_7,983.770542
BRAN.TA,Day_8,983.2729079
BRAN.TA,Day_9,983.4018201
BRAN.TA,Day_10,990.3483336
BRAN.TA,Day_11,985.001748
BRAN.TA,Day_12,985.0312979
BRAN.TA,Day_13,984.8888657
BRAN.TA,Day_14,986.5944595
BRAN.TA,Day_15,986.9971303
BRAN.TA,Day_16,988.3680917
BRAN.TA,Day_17,987.1718983
BRAN.TA,Day_18,992.543985
BRAN.TA,Day_19,990.2257545
BRAN.TA,Day_20,988.0148935
BRAN.TA,Day_21,987.3311497
BRAN.TA,Day_22,986.2063485
BRAN.TA,Day_23,986.5844845
BRAN.TA,Day_24,985.0586776
BRAN.TA,Day_25,986.2595662
BRAN.TA,Day_26,984.3255848
BRAN.TA,Day_27,987.3670561
BRAN.TA,Day_28,987.9420432
BRAN.TA,Day_29,988.5589678
BRAN.TA,Day_30,989.1044346
BRIH.TA,Day_1,74.66890506
BRIH.TA,Day_2,75.18928273
BRIH.TA,Day_3,75.44818525
BRIH.TA,Day_4,75.59961562
BRIH.TA,Day_5,75.90225863
BRIH.TA,Day_6,75.9379426
BRIH.TA,Day_7,74.28251122
BRIH.TA,Day_8,74.04356681
BRIH.TA,Day_9,74.60799875
BRIH.TA,Day_10,75.38253005
BRIH.TA,Day_11,76.22251792
BRIH.TA,Day_12,76.72043432
BRIH.TA,Day_13,76.78986398
BRIH.TA,Day_14,76.78037692
BRIH.TA,Day_15,79.45743044
BRIH.TA,Day_16,85.00704944
BRIH.TA,Day_17,87.39479366
BRIH.TA,Day_18,87.75767521
BRIH.TA,Day_19,87.78113603
BRIH.TA,Day_20,89.3726548
BRIH.TA,Day_21,89.61185413
BRIH.TA,Day_22,89.65729875
BRIH.TA,Day_23,89.567519
BRIH.TA,Day_24,89.39568477
BRIH.TA,Day_25,89.12115004
BRIH.TA,Day_26,89.36753979
BRIH.TA,Day_27,90.10516899
BRIH.TA,Day_28,90.37543888
BRIH.TA,Day_29,90.78283612
BRIH.TA,Day_30,91.43365481
BRIL.TA,Day_1,2000.239428
BRIL.TA,Day_2,1909.423408
BRIL.TA,Day_3,1875.377825
BRIL.TA,Day_4,1872.860561
BRIL.TA,Day_5,1841.920049
BRIL.TA,Day_6,1871.440603
BRIL.TA,Day_7,1922.459681
BRIL.TA,Day_8,1948.232989
BRIL.TA,Day_9,1953.327698
BRIL.TA,Day_10,1783.930082
BRIL.TA,Day_11,1627.74931
BRIL.TA,Day_12,1686.415236
BRIL.TA,Day_13,1738.554483
BRIL.TA,Day_14,1783.401976
BRIL.TA,Day_15,1786.656592
BRIL.TA,Day_16,1799.647889
BRIL.TA,Day_17,1852.073692
BRIL.TA,Day_18,1859.998565
BRIL.TA,Day_19,1860.091617
BRIL.TA,Day_20,1905.460675
BRIL.TA,Day_21,1933.821057
BRIL.TA,Day_22,1973.235634
BRIL.TA,Day_23,1995.504911
BRIL.TA,Day_24,2142.474358
BRIL.TA,Day_25,2144.240007
BRIL.TA,Day_26,2144.801468
BRIL.TA,Day_27,2142.06451
BRIL.TA,Day_28,2153.949613
BRIL.TA,Day_29,2103.099991
BRIL.TA,Day_30,2103.870328
BRKT.TA,Day_1,161.3573625
BRKT.TA,Day_2,164.0987694
BRKT.TA,Day_3,165.1097281
BRKT.TA,Day_4,164.9868858
BRKT.TA,Day_5,165.1583572
BRKT.TA,Day_6,165.0770865
BRKT.TA,Day_7,166.4080111
BRKT.TA,Day_8,166.4233767
BRKT.TA,Day_9,167.2457838
BRKT.TA,Day_10,167.5544821
BRKT.TA,Day_11,167.2448428
BRKT.TA,Day_12,168.4453843
BRKT.TA,Day_13,168.7321764
BRKT.TA,Day_14,169.7097151
BRKT.TA,Day_15,171.2685062
BRKT.TA,Day_16,173.533244
BRKT.TA,Day_17,176.5228324
BRKT.TA,Day_18,178.696549
BRKT.TA,Day_19,178.4824216
BRKT.TA,Day_20,178.8589624
BRKT.TA,Day_21,179.3497881
BRKT.TA,Day_22,179.8427854
BRKT.TA,Day_23,179.8164797
BRKT.TA,Day_24,181.3455119
BRKT.TA,Day_25,179.5944712
BRKT.TA,Day_26,179.0800962
BRKT.TA,Day_27,178.8402352
BRKT.TA,Day_28,178.7360065
BRKT.TA,Day_29,178.5421408
BRKT.TA,Day_30,178.7953742
BRMG.TA,Day_1,1742.084317
BRMG.TA,Day_2,1745.766662
BRMG.TA,Day_3,1746.220477
BRMG.TA,Day_4,1747.002587
BRMG.TA,Day_5,1744.943146
BRMG.TA,Day_6,1750.277489
BRMG.TA,Day_7,1746.753693
BRMG.TA,Day_8,1752.603789
BRMG.TA,Day_9,1738.953783
BRMG.TA,Day_10,1736.07072
BRMG.TA,Day_11,1726.782468
BRMG.TA,Day_12,1738.559453
BRMG.TA,Day_13,1726.735446
BRMG.TA,Day_14,1730.834312
BRMG.TA,Day_15,1803.083183
BRMG.TA,Day_16,1858.568359
BRMG.TA,Day_17,1861.897101
BRMG.TA,Day_18,1860.680878
BRMG.TA,Day_19,1867.647739
BRMG.TA,Day_20,1926.605611
BRMG.TA,Day_21,1980.161515
BRMG.TA,Day_22,1984.872149
BRMG.TA,Day_23,1986.751133
BRMG.TA,Day_24,1961.236776
BRMG.TA,Day_25,1941.607304
BRMG.TA,Day_26,1940.37105
BRMG.TA,Day_27,1960.72559
BRMG.TA,Day_28,1944.522759
BRMG.TA,Day_29,1943.012328
BRMG.TA,Day_30,1929.974922
BRND.TA,Day_1,249.0804612
BRND.TA,Day_2,254.2817157
BRND.TA,Day_3,259.3693779
BRND.TA,Day_4,254.4754903
BRND.TA,Day_5,252.6844643
BRND.TA,Day_6,249.6773943
BRND.TA,Day_7,252.7012422
BRND.TA,Day_8,249.5469906
BRND.TA,Day_9,248.4613371
BRND.TA,Day_10,253.3067774
BRND.TA,Day_11,258.5128429
BRND.TA,Day_12,261.6888522
BRND.TA,Day_13,262.0026429
BRND.TA,Day_14,261.9703704
BRND.TA,Day_15,262.9613825
BRND.TA,Day_16,263.3353292
BRND.TA,Day_17,271.1662768
BRND.TA,Day_18,286.579049
BRND.TA,Day_19,283.6495277
BRND.TA,Day_20,281.8102333
BRND.TA,Day_21,284.4589489
BRND.TA,Day_22,287.2056062
BRND.TA,Day_23,288.3632229
BRND.TA,Day_24,288.6391782
BRND.TA,Day_25,290.1857145
BRND.TA,Day_26,288.631784
BRND.TA,Day_27,282.1657465
BRND.TA,Day_28,285.5681967
BRND.TA,Day_29,288.6741138
BRND.TA,Day_30,289.2941167
BSEN.TA,Day_1,11236.06887
BSEN.TA,Day_2,11233.504
BSEN.TA,Day_3,11191.34608
BSEN.TA,Day_4,11129.49463
BSEN.TA,Day_5,11116.96703
BSEN.TA,Day_6,11122.2178
BSEN.TA,Day_7,11192.60473
BSEN.TA,Day_8,11175.43347
